,searched_zipcode,searched_lat,searched_lng,searched_address,searched_state,searched_city,searched_metro,latitude,longitude,distance,loc_name,loc_number,url,address,cuisines,delivery_time_raw,delivery_time,review_count,review_rating,cuisines split
6599,60612,41.8816606,-87.6926257,"12 S Oakley Blvd, Chicago, IL 60612, USA",IL,Chicago,CH,33.8857894,-118.4087601,0.670060627,Fusion Sushi,2053,https://www.doordash.com/store/2053/?pickup=false,"1150 Morningside Dr, Manhattan Beach, CA 90266, USA",Japanese|Sushi|Sashimi|Salads|Udon,21 - 31,26,2000,4.8,"['Japanese', 'Sushi', 'Sashimi', 'Salads', 'Udon']"
6602,90505,33.8101772,-118.3520389,"4608 Bindewald Rd, Torrance, CA 90505, USA",CA,Torrance,LA,33.902164,-118.386075,1.069411456,Shake Shack,206440,https://www.doordash.com/store/206440/?pickup=false,"2171 Rosecrans Ave, El Segundo, CA 90245",Burgers|Chicken|Hot Dogs|Fries|Grilled Cheese,21 - 31,26,2000,4.7,"['Burgers', 'Chicken', 'Hot Dogs', 'Fries', 'Grilled Cheese']"
6605,90505,33.8101772,-118.3520389,"4608 Bindewald Rd, Torrance, CA 90505, USA",CA,Torrance,LA,33.9009739,-118.3733133,1.619930346,Bed Bath & Beyond,2124056,https://www.doordash.com/store/2124056/?pickup=false,"14351 Hindry Ave, Hawthorne, CA 90250, USA",Home Goods|Hardware|Hair|storage|Toys|Macy|Pet Toys|Gift,32 - 42,37,28,4.8,"['Home Goods', 'Hardware', 'Hair', 'storage', 'Toys', 'Macy', 'Pet Toys', 'Gift']"
6608,90505,33.8101772,-118.3520389,"4608 Bindewald Rd, Torrance, CA 90505, USA",CA,Torrance,LA,33.8786347,-118.3956804,0.861654252,Healthy Spot,1008202,https://www.doordash.com/store/1008202/?pickup=false,"Healthy Spot, 204 S Sepulveda Blvd, Manhattan Beach, CA 90266, USA",Pet Stores|Pet Food|Dog Food|Cat Food|Dog Treats|Cat Treats|Pet Treats|Pet Toys|Pet Health|Pet Care|Dog Health|Cat Litter|Cat Toys|Cat Health|Pet Grooming Products|Dog Toys|petco,23 - 33,28,27,5.0,"['Pet Stores', 'Pet Food', 'Dog Food', 'Cat Food', 'Dog Treats', 'Cat Treats', 'Pet Treats', 'Pet Toys', 'Pet Health', 'Pet Care', 'Dog Health', 'Cat Litter', 'Cat Toys', 'Cat Health', 'Pet Grooming Products', 'Dog Toys', 'petco']"
6611,90505,33.8101772,-118.3520389,"4608 Bindewald Rd, Torrance, CA 90505, USA",CA,Torrance,LA,33.9060312,-118.39457,1.07721922,PetSmart,1440694,https://www.doordash.com/store/1440694/?pickup=false,"730 S Sepulveda Blvd, El Segundo, CA 90245, USA",Pet Stores|Pet Food|pets|petco|Pet Cleanup|Pet Care,23 - 33,28,100,4.7,"['Pet Stores', 'Pet Food', 'pets', 'petco', 'Pet Cleanup', 'Pet Care']"
6614,90505,33.8101772,-118.3520389,"4608 Bindewald Rd, Torrance, CA 90505, USA",CA,Torrance,LA,33.8725122,-118.3948778,1.285741281,Best Donut,727621,https://www.doordash.com/store/727621/?pickup=false,"Best Donuts, 2514 Pacific Coast Hwy, Hermosa Beach, CA 90254, USA",Donuts|Bagels|Sandwiches|Muffin,21 - 31,26,521,4.7,"['Donuts', 'Bagels', 'Sandwiches', 'Muffin']"
6618,90505,33.8101772,-118.3520389,"4608 Bindewald Rd, Torrance, CA 90505, USA",CA,Torrance,LA,33.901713,-118.366568,1.994496549,Chinese Friends,5632,https://www.doordash.com/store/5632/?pickup=false,"5050 Rosecrans Ave, Hawthorne, CA 90250, USA",Chinese|Soup|Noodles|Chicken|Shrimp,25 - 35,30,2000,4.4,"['Chinese', 'Soup', 'Noodles', 'Chicken', 'Shrimp']"
6620,90505,33.8101772,-118.3520389,"4608 Bindewald Rd, Torrance, CA 90505, USA",CA,Torrance,LA,33.8995754,-118.4170144,1.207276466,Sloopy’s,1553,https://www.doordash.com/store/1553/?pickup=false,"3416 Highland Avenue, Manhattan Beach, CA 90266, USA",Breakfast|Salads|Sandwiches|Dessert|Smoothies,22 - 32,27,694,4.8,"['Breakfast', 'Salads', 'Sandwiches', 'Dessert', 'Smoothies']"
6621,60612,41.8816606,-87.6926257,"12 S Oakley Blvd, Chicago, IL 60612, USA",IL,Chicago,CH,33.8643642,-118.3976739,1.830121148,El Tarasco Restaurant,14889,https://www.doordash.com/store/14889/?pickup=false,"337 Pier Ave, Hermosa Beach, CA 90254, USA",Mexican|Burritos|Tortas|Appetizers|Dessert,37 - 47,42,2000,4.6,"['Mexican', 'Burritos', 'Tortas', 'Appetizers', 'Dessert']"
6624,60612,41.8816606,-87.6926257,"12 S Oakley Blvd, Chicago, IL 60612, USA",IL,Chicago,CH,33.8997466,-118.3953295,0.646655573,California Pizza Kitchen,2119,https://www.doordash.com/store/2119/?pickup=false,"California Pizza Kitchen at Manhattan Beach, 3320 N Sepulveda Blvd, Manhattan Beach, CA 90266, USA",American (New)|Sandwiches|Salads|Italian|Family Meals|Vegetarian Friendly|Vegan Friendly|Pizza,37 - 47,42,2000,4.7,"['American (New)', 'Sandwiches', 'Salads', 'Italian', 'Family Meals', 'Vegetarian Friendly', 'Vegan Friendly', 'Pizza']"
6627,60612,41.8816606,-87.6926257,"12 S Oakley Blvd, Chicago, IL 60612, USA",IL,Chicago,CH,33.8752125,-118.3955938,1.094903645,Brooklyn Brick Oven Pizza,1594,https://www.doordash.com/store/1594/?pickup=false,"500 S Sepulveda Blvd, 500 South Sepulveda Boulevard, Manhattan Beach, CA 90266, USA",Italian|Pizza|Dessert,30 - 40,35,702,4.5,"['Italian', 'Pizza', 'Dessert']"
6630,60612,41.8816606,-87.6926257,"12 S Oakley Blvd, Chicago, IL 60612, USA",IL,Chicago,CH,33.89850484,-118.4169749,1.170027711,Beach Pizza,1554,https://www.doordash.com/store/1554/?pickup=false,"3301 Highland Ave, Manhattan Beach, CA 90266, USA",Italian|Pizza|Sandwiches|Salads,35 - 45,40,2000,4.8,"['Italian', 'Pizza', 'Sandwiches', 'Salads']"
6634,60612,41.8816606,-87.6926257,"12 S Oakley Blvd, Chicago, IL 60612, USA",IL,Chicago,CH,33.9007519,-118.3854053,1.028556605,Union Pizza Company,1560,https://www.doordash.com/store/1560/?pickup=false,"Yogurtland Manhattan Beach - Temporarily Closed, 1570 Rosecrans Ave M, Manhattan Beach, CA 90266, USA",Pizza|Gluten-Free|Italian|Sandwiches|Calzones|Salads|Deep Dish Pizza,47 - 57,52,1880,4.6,"['Pizza', 'Gluten-Free', 'Italian', 'Sandwiches', 'Calzones', 'Salads', 'Deep Dish Pizza']"
6635,90266,33.8908371,-118.3987842,"1304 18th St, Manhattan Beach, CA 90266, USA",CA,Manhattan Beach,LA,33.8625447,-118.4000795,1.956133501,Oakberry Acai Bowls & Smoothies | Hermosa Beach,23063234,https://www.doordash.com/store/23063234/?pickup=false,"25 Pier Ave, Hermosa Beach, CA 90254, USA",Delivery|Smoothies|Acai Bowls,29 - 39,34,6,4.0,"['Delivery', 'Smoothies', 'Acai Bowls']"
6638,90505,33.8101772,-118.3520389,"4608 Bindewald Rd, Torrance, CA 90505, USA",CA,Torrance,LA,33.9003509,-118.3848828,1.033257689,Gluten Free Pizzeria,23068765,https://www.doordash.com/store/23068765/?pickup=false,"1570 Rosecrans Ave, Manhattan Beach, CA 90266, USA",Gluten-Free|Pizza|Italian|Healthy|Vegetarian Friendly,27 - 37,32,2,4.5,"['Gluten-Free', 'Pizza', 'Italian', 'Healthy', 'Vegetarian Friendly']"
6641,90505,33.8101772,-118.3520389,"4608 Bindewald Rd, Torrance, CA 90505, USA",CA,Torrance,LA,33.901528,-118.3845875,1.099284921,Wham! Bam! Burrito!,23033841,https://www.doordash.com/store/23033841/?pickup=false,"1590 Rosecrans Ave, Manhattan Beach, CA 90266, USA",Chips and Salsa|Burritos|Fajitas|Snacks|Mexican,18 - 28,23,4,4.0,"['Chips and Salsa', 'Burritos', 'Fajitas', 'Snacks', 'Mexican']"
6644,90505,33.8101772,-118.3520389,"4608 Bindewald Rd, Torrance, CA 90505, USA",CA,Torrance,LA,33.9021544,-118.3854101,1.095280744,Philz Coffee,551463,https://www.doordash.com/store/551463/?pickup=false,"2191 Rosecrans Ave a, El Segundo, CA 90245, USA",Cold Brew|Breakfast|Coffee|Coffee Shop|Coffee & Tea|Ice Coffee,23 - 33,28,76,4.6,"['Cold Brew', 'Breakfast', 'Coffee', 'Coffee Shop', 'Coffee & Tea', 'Ice Coffee']"
6647,90505,33.8101772,-118.3520389,"4608 Bindewald Rd, Torrance, CA 90505, USA",CA,Torrance,LA,33.906543,-118.3910018,1.173313302,Northern Cafe,23135877,https://www.doordash.com/store/23135877/?pickup=false,"Push Local Dispensary Online, 700 S Allied Way, El Segundo, CA 90245, USA",Cafe|Vegetarian|Pancakes|Fried Rice,33 - 43,38,1,5.0,"['Cafe', 'Vegetarian', 'Pancakes', 'Fried Rice']"
6649,60612,41.8816606,-87.6926257,"12 S Oakley Blvd, Chicago, IL 60612, USA",IL,Chicago,CH,33.8622504,-118.4009147,1.978832362,The Baked Bear,719465,https://www.doordash.com/store/719465/?pickup=false,"49 Pier Ave, Hermosa Beach, CA 90254, USA",Ice Cream|Sandwiches|Cookies,56 - 66,61,1129,4.7,"['Ice Cream', 'Sandwiches', 'Cookies']"
6652,90505,33.8101772,-118.3520389,"4608 Bindewald Rd, Torrance, CA 90505, USA",CA,Torrance,LA,33.8624206,-118.3998856,1.964312244,Rok Sushi Kitchen,2220,https://www.doordash.com/store/2220/?pickup=false,"1200 Hermosa Ave, Hermosa Beach, CA 90254, USA",Japanese|Sushi|Sashimi|Seafood|Appetizers,33 - 43,38,1180,4.7,"['Japanese', 'Sushi', 'Sashimi', 'Seafood', 'Appetizers']"
6656,60612,41.8816606,-87.6926257,"12 S Oakley Blvd, Chicago, IL 60612, USA",IL,Chicago,CH,33.8852168,-118.4094077,0.722511955,Pressed,4462,https://www.doordash.com/store/4462/?pickup=false,"310 Manhattan Beach Blvd, Manhattan Beach, CA 90266, USA",Juice|Cold pressed juices|Healthy Smoothies|Healthy|Juice Bars & Smoothies,17 - 27,22,572,4.9,"['Juice', 'Cold pressed juices', 'Healthy Smoothies', 'Healthy', 'Juice Bars & Smoothies']"
6657,90505,33.8101772,-118.3520389,"4608 Bindewald Rd, Torrance, CA 90505, USA",CA,Torrance,LA,33.8852436,-118.3957124,0.424719168,India's Tandoori,1561,https://www.doordash.com/store/1561/?pickup=false,"916 N Sepulveda Blvd, 916 North Sepulveda Boulevard, Manhattan Beach, CA 90266, USA",Indian|Vegetarian|Roti|Salads|Soup,24 - 34,29,2000,4.7,"['Indian', 'Vegetarian', 'Roti', 'Salads', 'Soup']"
6660,90505,33.8101772,-118.3520389,"4608 Bindewald Rd, Torrance, CA 90505, USA",CA,Torrance,LA,33.864202,-118.392534,1.874817224,Fusion Sushi,2243,https://www.doordash.com/store/2243/?pickup=false,"1200 CA-1, Hermosa Beach, CA 90254, USA",Sushi|Japanese|Appetizers|Sashimi|Salads,26 - 36,31,2000,4.8,"['Sushi', 'Japanese', 'Appetizers', 'Sashimi', 'Salads']"
6663,90505,33.8101772,-118.3520389,"4608 Bindewald Rd, Torrance, CA 90505, USA",CA,Torrance,LA,33.8871752,-118.3801504,1.09824222,Tomboy's Famous Chiliburgers,4332,https://www.doordash.com/store/4332/?pickup=false,"1816 Manhattan Beach Blvd, 1816 Manhattan Beach Boulevard; Manhattan Beach, CA 90266, USA",Burgers|Sandwiches|Wraps|Hot Dogs|Salads,20 - 30,25,1735,4.8,"['Burgers', 'Sandwiches', 'Wraps', 'Hot Dogs', 'Salads']"
6666,90505,33.8101772,-118.3520389,"4608 Bindewald Rd, Torrance, CA 90505, USA",CA,Torrance,LA,33.8865391,-118.4084015,0.626435842,Zinc At Shade Hotel,1588,https://www.doordash.com/store/1588/?pickup=false,"Shade Hotel, 1221 N Valley Dr, Manhattan Beach, CA 90266, USA",American|Omelets|Pizza|Family Meals|Sandwiches,23 - 33,28,197,4.6,"['American', 'Omelets', 'Pizza', 'Family Meals', 'Sandwiches']"
6670,90266,33.8908371,-118.3987842,"1304 18th St, Manhattan Beach, CA 90266, USA",CA,Manhattan Beach,LA,33.9017144,-118.4183314,1.349591986,FishBar,1528,https://www.doordash.com/store/1528/?pickup=false,"3801 Highland Avenue, Manhattan Beach, CA 90266, USA",British|Seafood|Soup|Sandwiches|Salads,22 - 32,27,2000,4.8,"['British', 'Seafood', 'Soup', 'Sandwiches', 'Salads']"
6671,60612,41.8816606,-87.6926257,"12 S Oakley Blvd, Chicago, IL 60612, USA",IL,Chicago,CH,33.8805501,-118.3797068,1.304753517,The Garden Thai,126110,https://www.doordash.com/store/126110/?pickup=false,"210 N Aviation Blvd Unit D, 210 North Aviation Boulevard, Unit D, Manhattan Beach, CA 90266 USA",Thai|Appetizers|Curry|Noodles|Salads,23 - 33,28,2000,4.7,"['Thai', 'Appetizers', 'Curry', 'Noodles', 'Salads']"
6672,90505,33.8101772,-118.3520389,"4608 Bindewald Rd, Torrance, CA 90505, USA",CA,Torrance,LA,33.8866495,-118.4101815,0.714837169,Kreation Organic Juicery,1388522,https://www.doordash.com/store/1388522/?pickup=false,"1300 Highland Ave STE 110, Manhattan Beach, CA 90266, USA",Juice Bars & Smoothies|Healthy|Organic,15 - 25,20,238,4.9,"['Juice Bars & Smoothies', 'Healthy', 'Organic']"
6675,90266,33.8908371,-118.3987842,"1304 18th St, Manhattan Beach, CA 90266, USA",CA,Manhattan Beach,LA,33.8805502,-118.379305,1.324135483,Cafe Gourmet / Boba Loca,721548,https://www.doordash.com/store/721548/?pickup=false,"Bobaloca Manhattan Beach, 210 N Aviation Blvd, Manhattan Beach, CA 90266, USA",Iced Teas|Coffee|Milk Tea|Milk Shakes|Shaved Ice,17 - 27,22,473,4.8,"['Iced Teas', 'Coffee', 'Milk Tea', 'Milk Shakes', 'Shaved Ice']"
6678,90505,33.8101772,-118.3520389,"4608 Bindewald Rd, Torrance, CA 90505, USA",CA,Torrance,LA,33.90065861,-118.3853703,1.025779995,The Hummus Factory,1570,https://www.doordash.com/store/1570/?pickup=false,"Yogurtland Manhattan Beach - Temporarily Closed, 1570 Rosecrans Ave M, Manhattan Beach, CA 90266, USA",Mediterranean|Wraps|Salads|Appetizers|Middle Eastern|Greek|Gyros|Vegetarian|Kabobs|Hummus,26 - 36,31,2000,4.8,"['Mediterranean', 'Wraps', 'Salads', 'Appetizers', 'Middle Eastern', 'Greek', 'Gyros', 'Vegetarian', 'Kabobs', 'Hummus']"
6681,90505,33.8101772,-118.3520389,"4608 Bindewald Rd, Torrance, CA 90505, USA",CA,Torrance,LA,33.8622888,-118.4010435,1.976655018,Palmilla Cocina  Y Tequilla,2200,https://www.doordash.com/store/2200/?pickup=false,"39 Pier Ave, Hermosa Beach, CA 90254, USA",Mexican|Alcohol|Dessert,34 - 44,39,1331,4.7,"['Mexican', 'Alcohol', 'Dessert']"
6684,90505,33.8101772,-118.3520389,"4608 Bindewald Rd, Torrance, CA 90505, USA",CA,Torrance,LA,33.8851946,-118.4100339,0.75383854,Simmzy's,1524,https://www.doordash.com/store/1524/?pickup=false,"229 Manhattan Beach Blvd, 229 Manhattan Beach Boulevard, Manhattan Beach, CA 90266, USA",Gastropubs|Alcohol|Tacos|Burgers|Salads,24 - 34,29,2000,4.6,"['Gastropubs', 'Alcohol', 'Tacos', 'Burgers', 'Salads']"
6687,90505,33.8101772,-118.3520389,"4608 Bindewald Rd, Torrance, CA 90505, USA",CA,Torrance,LA,33.901051,-118.38012,1.282049847,Cafe Rio Mexican Grill,1849,https://www.doordash.com/store/1849/?pickup=false,"1800 Rosecrans Ave Suite G, Manhattan Beach, CA 90266, USA",Mexican|Healthy|Salads|Soup,26 - 36,31,2000,4.5,"['Mexican', 'Healthy', 'Salads', 'Soup']"
6690,90505,33.8101772,-118.3520389,"4608 Bindewald Rd, Torrance, CA 90505, USA",CA,Torrance,LA,33.8952925,-118.3942654,0.402388164,The Coffee Bean & Tea Leaf,501829,https://www.doordash.com/store/501829/?pickup=false,"The Coffee Bean & Tea Leaf, 2616 N Sepulveda Blvd, Manhattan Beach, CA 90266, USA",Cafe|Coffee|Lunch|Sandwich|Breakfast|Cafes,21-Nov,16,848,4.9,"['Cafe', 'Coffee', 'Lunch', 'Sandwich', 'Breakfast', 'Cafes']"
6694,90505,33.8101772,-118.3520389,"4608 Bindewald Rd, Torrance, CA 90505, USA",CA,Torrance,LA,33.9012758,-118.3735215,1.618356937,SanSai Japanese Grill,408373,https://www.doordash.com/store/408373/?pickup=false,"5354 W Rosecrans Ave, Hawthorne, CA 90250, USA",Japanese|Asian Fusion|Sushi|Salads,32 - 42,37,803,4.6,"['Japanese', 'Asian Fusion', 'Sushi', 'Salads']"
6695,60612,41.8816606,-87.6926257,"12 S Oakley Blvd, Chicago, IL 60612, USA",IL,Chicago,CH,33.901164,-118.373352,1.623656396,Jersey Mike's Subs,3335,https://www.doordash.com/store/3335/?pickup=false,"5342 Rosecrans Ave, Hawthorne, CA 90250, USA",Hot and Cold Sandwiches|Sandwiches|Cheesesteaks|Fast Food|Deli,28 - 38,33,2000,4.8,"['Hot and Cold Sandwiches', 'Sandwiches', 'Cheesesteaks', 'Fast Food', 'Deli']"
6698,60612,41.8816606,-87.6926257,"12 S Oakley Blvd, Chicago, IL 60612, USA",IL,Chicago,CH,33.8992204,-118.3940559,0.639534538,Mercado,733922,https://www.doordash.com/store/733922/?pickup=false,"Mercado Restaurant Manhattan Beach, 3212A N Sepulveda Blvd, Manhattan Beach, CA 90266, USA",Mexican|Alcohol|Brunch|Sandwiches,23 - 33,28,327,4.8,"['Mexican', 'Alcohol', 'Brunch', 'Sandwiches']"
6701,90266,33.8908371,-118.3987842,"1304 18th St, Manhattan Beach, CA 90266, USA",CA,Manhattan Beach,LA,33.8636405,-118.4015366,1.885634192,La Playita Mexican Cafe,2162,https://www.doordash.com/store/2162/?pickup=false,"La Playita, 37 14th St, Hermosa Beach, CA 90254, USA",Mexican|Breakfast|Burritos|Seafood|Alcohol,26 - 36,31,790,4.7,"['Mexican', 'Breakfast', 'Burritos', 'Seafood', 'Alcohol']"
6704,90505,33.8101772,-118.3520389,"4608 Bindewald Rd, Torrance, CA 90505, USA",CA,Torrance,LA,33.902375,-118.380691,1.308464542,Paul Martin's American Grill,2750,https://www.doordash.com/store/2750/?pickup=false,"2361 Rosecrans Ave, El Segundo, CA 90245, USA",American|Soup|Salads|Burgers|Sandwiches,28 - 38,33,1193,4.7,"['American', 'Soup', 'Salads', 'Burgers', 'Sandwiches']"
6707,60612,41.8816606,-87.6926257,"12 S Oakley Blvd, Chicago, IL 60612, USA",IL,Chicago,CH,33.884818,-118.411124,0.820869107,Manhattan Pizzeria,415110,https://www.doordash.com/store/415110/?pickup=false,"133 Manhattan Beach Blvd, Manhattan Beach, CA 90266, USA",Pizza|Calzones|Salads,28 - 38,33,405,4.7,"['Pizza', 'Calzones', 'Salads']"
6710,90505,33.8101772,-118.3520389,"4608 Bindewald Rd, Torrance, CA 90505, USA",CA,Torrance,LA,33.9014788,-118.3811587,1.249906398,Il Fornaio,1539,https://www.doordash.com/store/1539/?pickup=false,"1800F Rosecrans Ave, Manhattan Beach, CA 90266, USA",Dessert|Beverages|Scallops|Shrimp|Beef|Salmon|Chicken|Soup|Ribs|Bolognese|Focaccia|Salads|Appetizers|Pizza|Italian,27 - 37,32,1284,4.7,"['Dessert', 'Beverages', 'Scallops', 'Shrimp', 'Beef', 'Salmon', 'Chicken', 'Soup', 'Ribs', 'Bolognese', 'Focaccia', 'Salads', 'Appetizers', 'Pizza', 'Italian']"
6713,60612,41.8816606,-87.6926257,"12 S Oakley Blvd, Chicago, IL 60612, USA",IL,Chicago,CH,33.8849065,-118.4111589,0.819521023,Tacolicious,1042007,https://www.doordash.com/store/1042007/?pickup=false,"Tacolicious, 1129 Manhattan Ave, Manhattan Beach, CA 90266, USA",Mexican|Snacks|Tacos,37 - 47,42,1349,4.7,"['Mexican', 'Snacks', 'Tacos']"
6716,90266,33.8908371,-118.3987842,"1304 18th St, Manhattan Beach, CA 90266, USA",CA,Manhattan Beach,LA,33.8724272,-118.3947903,1.292404648,Mama D’s Italian,582185,https://www.doordash.com/store/582185/?pickup=false,"2512 Pacific Coast Hwy, Hermosa Beach, CA 90254, USA",Italian|Pizza|Calzones|Chicken,34 - 44,39,1868,4.6,"['Italian', 'Pizza', 'Calzones', 'Chicken']"
6719,60612,41.8816606,-87.6926257,"12 S Oakley Blvd, Chicago, IL 60612, USA",IL,Chicago,CH,33.9021551,-118.3725144,1.697368217,Carl's Jr.,454642,https://www.doordash.com/store/454642/?pickup=false,"5315 Rosecrans Ave, Hawthorne, CA 90250, USA",Fast Food|Burgers|Breakfast|Chicken|Sandwiches,20 - 30,25,799,4.6,"['Fast Food', 'Burgers', 'Breakfast', 'Chicken', 'Sandwiches']"
6722,60612,41.8816606,-87.6926257,"12 S Oakley Blvd, Chicago, IL 60612, USA",IL,Chicago,CH,33.8843938,-118.4110303,0.831556136,Brewco,985440,https://www.doordash.com/store/985440/?pickup=false,"BREWCO, 124 Manhattan Beach Blvd, Manhattan Beach, CA 90266, USA",Coffee|Fast Food,25 - 35,30,75,4.6,"['Coffee', 'Fast Food']"
6725,90505,33.8101772,-118.3520389,"4608 Bindewald Rd, Torrance, CA 90505, USA",CA,Torrance,LA,33.8827753,-118.4094554,0.827545252,Rice,1534,https://www.doordash.com/store/1534/?pickup=false,"820 Manhattan Ave, Manhattan Beach, CA 90266, USA",Japanese|Sushi|Sashimi|Alcohol|Bento Box,26 - 36,31,1254,4.7,"['Japanese', 'Sushi', 'Sashimi', 'Alcohol', 'Bento Box']"
6728,90505,33.8101772,-118.3520389,"4608 Bindewald Rd, Torrance, CA 90505, USA",CA,Torrance,LA,33.8853923,-118.3963951,0.40035949,Baskin-Robbins,1416202,https://www.doordash.com/store/1416202/?pickup=false,"925 N Sepulveda Blvd, Manhattan Beach, CA 90266, USA",Snacks & Sweets|Snacks|Comfort Food|Ice Cream|Dessert|Pie,22-Dec,17,167,4.7,"['Snacks & Sweets', 'Snacks', 'Comfort Food', 'Ice Cream', 'Dessert', 'Pie']"
6731,90266,33.8908371,-118.3987842,"1304 18th St, Manhattan Beach, CA 90266, USA",CA,Manhattan Beach,LA,33.864178,-118.397003,1.8447088,Creme De La Crepe,2124,https://www.doordash.com/store/2124/?pickup=false,"424 Pier Ave, Hermosa Beach, CA 90254, USA",Creperies|Breakfast|Coffee|Sandwiches,29 - 39,34,633,4.6,"['Creperies', 'Breakfast', 'Coffee', 'Sandwiches']"
6734,60612,41.8816606,-87.6926257,"12 S Oakley Blvd, Chicago, IL 60612, USA",IL,Chicago,CH,33.8853804,-118.4107924,0.785147716,Fishing With Dynamite,1523,https://www.doordash.com/store/1523/?pickup=false,"1148 Manhattan Avenue, Manhattan Beach, CA 90266, USA",Seafood|Sandwiches|Tacos|Dessert,34 - 44,39,367,4.8,"['Seafood', 'Sandwiches', 'Tacos', 'Dessert']"
6737,60612,41.8816606,-87.6926257,"12 S Oakley Blvd, Chicago, IL 60612, USA",IL,Chicago,CH,33.86353135,-118.3917659,1.929029388,El Pollo Inka,2139,https://www.doordash.com/store/2139/?pickup=false,"El Pollo Inka, 1100 CA-1, Hermosa Beach, CA 90254, USA",Peruvian|Seafood|Chicken|Vegetarian|Dessert,28 - 38,33,2000,4.8,"['Peruvian', 'Seafood', 'Chicken', 'Vegetarian', 'Dessert']"
6740,90266,33.8908371,-118.3987842,"1304 18th St, Manhattan Beach, CA 90266, USA",CA,Manhattan Beach,LA,33.8632533,-118.3896162,1.976991343,Chicken Shack,2297,https://www.doordash.com/store/2297/?pickup=false,"1030 Aviation Blvd, 1030 Aviation Boulevard, Hermosa Beach, CA 90254, USA",Seafood|Salads|Ribs|Chicken|Rotisserie|Peruvian,30 - 40,35,2000,4.9,"['Seafood', 'Salads', 'Ribs', 'Chicken', 'Rotisserie', 'Peruvian']"
6743,90266,33.8908371,-118.3987842,"1304 18th St, Manhattan Beach, CA 90266, USA",CA,Manhattan Beach,LA,33.8847744,-118.4113698,0.834562275,The Strand House,1525,https://www.doordash.com/store/1525/?pickup=false,"The Strand House, 117 Manhattan Beach Blvd, Manhattan Beach, CA 90266, USA",American|Salads|Sandwiches|Dessert,23 - 33,28,56,4.7,"['American', 'Salads', 'Sandwiches', 'Dessert']"
6746,60612,41.8816606,-87.6926257,"12 S Oakley Blvd, Chicago, IL 60612, USA",IL,Chicago,CH,33.8862538,-118.4083703,0.634466017,Lemonade,1533,https://www.doordash.com/store/1533/?pickup=false,"451 Manhattan Beach Blvd, Manhattan Beach, CA 90266, USA",American (New)|Salads|Poke|Corn|Sandwiches|Hot Side Choices|Mediterranean|Grilled Cheese|Beef|Bowls|Dinner|Brunch|Lunch|Opens daily|Healthy,23 - 33,28,2000,4.7,"['American (New)', 'Salads', 'Poke', 'Corn', 'Sandwiches', 'Hot Side Choices', 'Mediterranean', 'Grilled Cheese', 'Beef', 'Bowls', 'Dinner', 'Brunch', 'Lunch', 'Opens daily', 'Healthy']"
